Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Konstant Infosolutions," $5,000+ ",4.7,< $25,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/konstant-infosolutions,https://www.konstantinfo.com/?request-a-quote,sales@konstantinfo.com,"
+1-888-866-0067 "
Algoworks," $5,000+ ",5,$25 - $49,"""50 - 249""","Sunnyvale,",CA,https://clutch.co/profile/algoworks,https://goo.gl/tMJjd6,sales@algoworks.com,"
+1.877.284.1028 "
Appinventiv," $10,000+ ",4.9,< $25,"""250 - 999""","Manhattan,",NY,https://clutch.co/profile/appinventiv,https://appinventiv.com/?source=clutch,sales@appinventiv.com,"
+1 646.585.0501 "
Small Planet Digital," $100,000+ ",4.8,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/small-planet-digital,http://smallplanet.com,hello@smallplanet.com,"
718.801.8230 "
NMG Technologies," $1,000+ ",4.9,< $25,"""10 - 49""","US, UK, NZ, AU,",None,https://clutch.co/profile/nmg-technologies,https://nmgtechnologies.com/application-development/?utm_source=referrer&utm_medium=clutch&utm_campaign=mobile%20developer,accelerate@nmgtechnologies.com,"
+1-702-329-5652 "
Sunflower Lab," $10,000+ ",4.8,$50 - $99,"""10 - 49""","Somerset,",NJ,https://clutch.co/profile/sunflower-lab,http://www.thesunflowerlab.com,info@thesunflowerlab.com,"
(614)664-7674 "
Matellio," $5,000+ ",4.9,< $25,"""50 - 249""","San Jose,",CA,https://clutch.co/profile/matellio,https://www.matellio.com/mobile-application-development?utm_source=Clutch&utm_medium=top-mobile-app-development-companies&utm_campaign=Clutch_Ads,sales@matellio.com,"
408.675.6740 "
Mobomo," $50,000+ ",4.8,$150 - $199,"""50 - 249""","Vienna,",VA,https://clutch.co/profile/mobomo,https://www.mobomo.com/,hello@mobomo.com,"
888.676.1049 "
Softeq ," $25,000+ ",4.9,$50 - $99,"""50 - 249""","Houston,",TX,https://clutch.co/profile/softeq,http://softeq.com,info@softeq.com,"
281.552.5000 "
App Partner," $25,000+ ",5,$100 - $149,"""10 - 49""","Brooklyn,",NY,https://clutch.co/profile/app-partner,http://www.AppPartner.com?pi_campaign_id=2293,Marketing@AppPartner.com,"
212.913.9626 "
Cheesecake Labs," $10,000+ ",5,$50 - $99,"""50 - 249""","Florianopolis,",None,https://clutch.co/profile/cheesecake-labs,https://cheesecakelabs.com/?utm_source=clutch&utm_medium=listing&utm_campaign=clutch2017,contact@cheesecakelabs.com,"
+1 415 200-0090 "
CodigoDelSur," $10,000+ ",4.8,$50 - $99,"""50 - 249""","Montevideo,",None,https://clutch.co/profile/codigodelsur,http://codigodelsur.com/,namarelle@codigodelsur.com,"
+598 23378873 "
Dogtown Media ," $25,000+ ",4.9,$100 - $149,"""10 - 49""","Venice Beach,",CA,https://clutch.co/profile/dogtown-media,https://www.dogtownmedia.com,contact@dogtownmedia.com,"
(888) 814-7010 "
CemtrexLabs," $10,000+  ",4.9,$25 - $49,"""50 - 249""","New York,",NY,https://clutch.co/profile/cemtrexlabs,http://www.cemtrexlabs.com,hello@cemtrexlabs.com,"
(646) 653-9028 "
Dom & Tom," $50,000+ ",4.8,$150 - $199,"""50 - 249""","New York City,",NY,https://clutch.co/profile/dom-tom,http://domandtom.com,hello@domandtom.com,"
(646) 741-5049 "
Infinum," $10,000+ ",4.8,$100 - $149,"""50 - 249""","New York City,",NY,https://clutch.co/profile/infinum,https://infinum.co/,hello@infinum.co,"
+1 (917) 838-2194 "
QBurst," $5,000+ ",4.6,$25 - $49,"""1,000 - 9,999""","Trivandrum,",None,https://clutch.co/profile/qburst,http://www.qburst.com/,info@qburst.com,"
91.47.1653.7510 "
Tapptitude," $5,000+ ",5,$25 - $49,"""10 - 49""","Cluj-Napoca,",None,https://clutch.co/profile/tapptitude,https://goo.gl/XurjEh,contact@tapptitude.com,"
+40743142383 "
MindSea," $10,000+ ",5,$100 - $149,"""10 - 49""","Halifax,",None,https://clutch.co/profile/mindsea,http://www.mindsea.com/,hello@mindsea.com,"
1 (888) 3905150 "
Blue Whale Apps," $10,000+ ",5,$100 - $149,"""10 - 49""","Boca Raton,",FL,https://clutch.co/profile/blue-whale-apps,http://www.bluewhaleapps.com/?utm_source=sourcingline&utm_medium=cpc&utm_campaign=SL,pathik@bluewhaleapps.com,"
561.753.0776 "
Halcyon Mobile," $25,000+ ",4.9,$25 - $49,"""50 - 249""","Cluj Napoca,",None,https://clutch.co/profile/halcyon-mobile,http://halcyonmobile.com,hello@halcyonmobile.com,"
+40.770.686.492 "
Simpalm," $10,000+ ",4.9,None,"""10 - 49""","North Bethesda,",MD,https://clutch.co/profile/simpalm,http://www.simpalm.com,piyush@simpalm.com,"
301.825.5331 "
Innovify," $25,000+ ",4.7,$25 - $49,"""50 - 249""","London,",None,https://clutch.co/profile/innovify,http://innovify.com/?utm_source=clutch&utm_medium=clutch_sponsor&utm_campaign=clutch,bdm@innovify.com,"
+44 2035 145388 "
SteelKiwi," $10,000+ ",4.8,$25 - $49,"""50 - 249""","Odessa,",None,https://clutch.co/profile/steelkiwi,https://steelkiwi.com/,hello@steelkiwi.com,"
+1 415-449-8696 "
Unanimous Studios," $5,000+ ",5,$25 - $49,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/unanimous-studios,http://unanimoustech.com/,sales@unanimousstudios.com,"
+91-9928484047 "
Daffodil Software," $10,000+ ",4.8,< $25,"""250 - 999""","Gurgaon,",None,https://clutch.co/profile/daffodil-software,https://insights.daffodilsw.com/mobile-application-development-company?utm_source=clutch&utm_campaign=clutch,reach@daffodilsw.com,"
+91 124 663 0100 "
Saffron Tech," $10,000+ ",4.8,$25 - $49,"""50 - 249""","Newark,",NJ,https://clutch.co/profile/saffron-tech,https://www.saffrontech.net/services/mobile-application-development,sales@saffrontech.net,"
(315) 642-4730 "
openGeeksLab," $10,000+ ",4.3,$50 - $99,"""10 - 49""","Zaporizhzhya,",None,https://clutch.co/profile/opengeekslab,http://opengeekslab.com,manager@opengeekslab.com,"
+380633621804 "
"Raizlabs, a Rightpoint company"," $50,000+ ",4.8,$150 - $199,"""250 - 999""","Boston,",MA,https://clutch.co/profile/raizlabs-rightpoint-company,http://www.raizlabs.com,hello@raizlabs.com,"
617.383.9007 "
hedgehog lab," $50,000+ ",4.7,$100 - $149,"""50 - 249""","London,",None,https://clutch.co/profile/hedgehog-lab,http://hedgehoglab.com,info@hedgehoglab.com,"
0808 164 3883 "
Fueled," $75,000+ ",4.8,$150 - $199,"""50 - 249""","New York,",NY,https://clutch.co/profile/fueled,http://www.fueled.com/?utm_source=clutch&utm_medium=social&utm_campaign=fueledclutch,hello@fueled.com,"
+1-212-763-7726 "
ELEKS," $50,000+ ",4.8,$25 - $49,"""1,000 - 9,999""","Lviv,",None,https://clutch.co/profile/eleks,https://eleks.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=Clutch-app-developers,hello@eleks.com,"
+1 (702) 978-7116 "
AndPlus," $50,000+ ",4.9,$150 - $199,"""10 - 49""","Southborough,",MA,https://clutch.co/profile/andplus,https://hubs.ly/H08vCTL0,info@andplus.com,"
508.425.7533 "
Ramotion," $25,000+ ",4.9,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/ramotion,https://www.ramotion.com/clutch,alex.a@ramotion.com,"
 "
Apadmi," $10,000+ ",4.8,$100 - $149,"""50 - 249""","Manchester ,",None,https://clutch.co/profile/apadmi,https://www.apadmi.com/,info@apadmi.com,"
+44 161 850 1300 "
Robosoft Technologies," $50,000+ ",4.8,$50 - $99,"""250 - 999""","San Francisco,",CA,https://clutch.co/profile/robosoft-technologies,https://www.robosoftin.com,services@robosoftin.com,"
(408) 460-1555 "
CitrusBits," $25,000+  ",5,$100 - $149,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/citrusbits,https://citrusbits.com/?utm_source=Clutch&utm_medium=profile&utm_campaign=clutch-weblink,sales.clutch@citrusbits.com,"
925-452-6012 "
Magora," $10,000+ ",4.8,$50 - $99,"""50 - 249""","London,",None,https://clutch.co/profile/magora,https://www.magora-systems.com/,info@magora.co.uk,"
+44 20 7183 5820 "
ChopDawg.com," $25,000+ ",4.9,$100 - $149,"""10 - 49""","Philadelphia,",PA,https://clutch.co/profile/chopdawgcom,http://www.ChopDawg.com,Hello@ChopDawg.com,"
(800) 490-1476 "
Droids On Roids," $25,000+ ",4.8,$50 - $99,"""50 - 249""","Wroclaw,",None,https://clutch.co/profile/droids-roids,https://thedroidsonroids.com,hello@thedroidsonroids.com,"
 "
Impekable," $25,000+ ",4.9,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/impekable,http://www.impekable.com,sales@impekable.com,"
650-733-6006 "
Atomic Object, Undisclosed,4.9,None,"""50 - 249""","Grand Rapids,",MI,https://clutch.co/profile/atomic-object,https://atomicobject.com/services/mobile-app-development,contact@atomicobject.com,"
616.776.6020 "
Sidebench," $25,000+ ",4.9,$150 - $199,"""10 - 49""","Culver City,",CA,https://clutch.co/profile/sidebench,http://sidebench.com,hello@sidebench.com,"
310.893.3589 "
Y Media Labs," $50,000+ ",4.7,$150 - $199,"""250 - 999""","Redwood City,",CA,https://clutch.co/profile/y-media-labs,http://www.ymedialabs.com,contact@ymedialabs.com,"
415.839.8584 "
Red Foundry," $25,000+ ",4.8,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/red-foundry,http://www.redfoundry.com/,sales@redfoundry.com,"
888.406.1099 "
"DMI (Digital Management, Inc.)"," $25,000+ ",4.7,$100 - $149,"""1,000 - 9,999""","Bethesda,",MD,https://clutch.co/profile/dmi-digital-management,http://DMInc.com,sales@dminc.com,"
240.223.4800 "
Majestyk ," $25,000+ ",4.9,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/majestyk,http://majestykapps.com/,info@majestykapps.com,"
(646) 694-2616 "
The BHW Group," $25,000+ ",5,$50 - $99,"""10 - 49""","Austin,",TX,https://clutch.co/profile/bhw-group,https://thebhwgroup.com,bhwinfo@thebhwgroup.com,"
512.220.0035 "
Rocket Insights," $50,000+ ",4.9,$150 - $199,"""10 - 49""","Newburyport ,",MA,https://clutch.co/profile/rocket-insights,http://www.rocketinsights.com/,aloha@rocketinsights.com,"
(925) 854-1970 "
Yalantis," $25,000+ ",4.7,$25 - $49,"""50 - 249""","Dnipro,",None,https://clutch.co/profile/yalantis,https://yalantis.com/,hello@yalantis.com,"
 "
Iflexion," $10,000+ ",4.8,$25 - $49,"""50 - 249""","Austin,",TX,https://clutch.co/profile/iflexion,https://www.iflexion.com/,contact@iflexion.com,"
512.501.3621 "
Mercury Development ," $10,000+ ",5,$50 - $99,"""50 - 249""","Miami,",FL,https://clutch.co/profile/mercury-development,http://www.mercdev.com/,michael@mercurydevelopment.com,"
917.470.1404 "
Two Tall Totems ," $50,000+ ",5,$100 - $149,"""10 - 49""","Vancouver,",None,https://clutch.co/profile/two-tall-totems,https://www.twotalltotems.com,sales@twotalltotems.com,"
888.315.4476 "
Eight Bit Studios," $25,000+ ",4.9,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/eight-bit-studios,http://eightbitstudios.com,info@eightbitstudios.com,"
312.281.8823 "
Netguru," $10,000+ ",4.8,$50 - $99,"""250 - 999""","Poznan,",None,https://clutch.co/profile/netguru,https://www.netguru.co/,clutch@netguru.co,"
+44 2038 713 389 "
Five ," $10,000+ ",4.8,$100 - $149,"""50 - 249""","New York,",NY,https://clutch.co/profile/five,https://goo.gl/E5TlXq,info@five.agency,"
(475) 222-3202 "
INLOOPX," $5,000+ ",5,$100 - $149,"""50 - 249""","Sunnyvale,",CA,https://clutch.co/profile/inloopx,https://www.inloopx.com,projects@inloopx.com,"
 "
ISBX," $10,000+ ",5,$50 - $99,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/isbx,http://www.isbx.com/,info@isbx.com,"
310.437.8010 "
Shakuro," $10,000+ ",4.9,$25 - $49,"""10 - 49""","Newark,",DE,https://clutch.co/profile/shakuro,https://shakuro.com,hello@shakuro.com,"
+1 646 712 9918  "
Utility," $50,000+ ",4.9,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/utility,http://utilitynyc.com,team@utilitynyc.com,"
(212) 328-1167 "
nomtek," $10,000+ ",4.8,$50 - $99,"""50 - 249""","Wroclaw,",None,https://clutch.co/profile/nomtek,https://www.nomtek.com/?utm_source=Clutch&utm_medium=referral&utm_campaign=Clutch%20Global,hello@nomtek.com,"
+48 537 606 402 "
Innofied Solution ," $10,000+ ",5,$25 - $49,"""50 - 249""","Santa Clara,",CA,https://clutch.co/profile/innofied-solution,https://www.innofied.com,business@innofied.com,"
+1.866.941.5117 "
Octal IT Solution," $5,000+ ",4.8,$25 - $49,"""250 - 999""","Jaipur,",None,https://clutch.co/profile/octal-it-solution,https://www.octalsoftware.com/mobile-app-development?utm_source=clutch.co&utm_medium=paidlink&utm_campaign=clutchpro,enquiry@octalsoftware.com,"
91.14.1252.5810 "
e-Legion," $25,000+ ",4.6,$25 - $49,"""50 - 249""","St Petersburg,",None,https://clutch.co/profile/e-legion,http://www.e-legion.com/,sales@e-legion.com,"
7.812.324.2724 "
Reinvently," $25,000+ ",4.9,$50 - $99,"""10 - 49""","Palo Alto,",CA,https://clutch.co/profile/reinvently,http://reinvently.com/?utm_source=clutch&utm_medium=referral,hello@reinvently.com,"
877.951.2224 "
Mobisoft Infotech," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Houston,",TX,https://clutch.co/profile/mobisoft-infotech,http://mobisoftinfotech.com/,info@mobisoftinfotech.com,"
855.572.2777 "
Exadel," $100,000+ ",4.9,$25 - $49,"""250 - 999""","Walnut Creek,",CA,https://clutch.co/profile/exadel,https://www.exadel.com/,info@exadel.com,"
1866-297-3860 "
Space-O Technologies," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/space-o-technologies,http://spaceotechnologies.com,sales@spaceotechnologies.com,"
+91 960 143 3998 "
TechAhead," $10,000+ ",4.6,$25 - $49,"""50 - 249""","Agoura Hills, Los Angeles,",CA,https://clutch.co/profile/techahead,http://www.techaheadcorp.com/,sales@techaheadcorp.com,"
+1 818-318-0727 "
Techugo ," $5,000+ ",4.8,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/techugo,http://www.techugo.com/,sales@techugo.com,"
+91 7042209821 "
Swenson He," $25,000+ ",5,$150 - $199,"""10 - 49""","Marina del Rey,",CA,https://clutch.co/profile/swenson-he,http://www.swensonhe.com,info@swensonhe.com,"
424.465.2525 "
STRV," $10,000+ ",4.8,$100 - $149,"""50 - 249""","San Francisco,",CA,https://clutch.co/profile/strv,http://www.strv.com,hello@strv.com,"
 "
Stfalcon," $25,000+ ",5,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/stfalcon,https://stfalcon.com/,info@stfalcon.com,"
+38 067 3344040 "
14 Oranges Software ," $10,000+ ",4.9,$100 - $149,"""10 - 49""","Richmond,",None,https://clutch.co/profile/14-oranges-software,http://www.14oranges.com,sales@14oranges.com,"
604.304.0020 "
Cleveroad," $10,000+ ",5,$25 - $49,"""50 - 249""","Dnipro,",None,https://clutch.co/profile/cleveroad,https://www.cleveroad.com/clutch-offer,sales@cleveroad.com,"
+380.66.489.6889 "
FreshWorks Studio," $50,000+ ",4.7,$50 - $99,"""10 - 49""","Victoria,",None,https://clutch.co/profile/freshworks-studio,http://www.freshworks.io/,clutch@freshworks.io,"
(250) 412-3470 "
Hidden Brains InfoTech," $10,000+ ",4.9,$25 - $49,"""250 - 999""","Ahmedabad,",None,https://clutch.co/profile/hidden-brains-infotech,http://www.hiddenbrains.com/mobile-app-development.html,biz@hiddenbrains.com,"
91.98.9802.1433 "
Mubaloo," $50,000+ ",4.6,$100 - $149,"""50 - 249""","London,",None,https://clutch.co/profile/mubaloo,http://mubaloo.com,info@mubaloo.com,"
+44 207 073 7007 "
Clearbridge Mobile," $25,000+ ",4.7,$150 - $199,"""10 - 49""","Toronto,",None,https://clutch.co/profile/clearbridge-mobile,https://clearbridgemobile.com/canadas-top-mobile-app-development-firm/,clutch@clearbridgemobile.com,"
647.361.8401 "
CrossComm," $25,000+ ",4.8,$150 - $199,"""10 - 49""","Durham,",NC,https://clutch.co/profile/crosscomm,http://www.crosscomm.net,hello@crosscomm.net,"
 "
Unified Infotech Inc," $10,000+ ",4.9,$25 - $49,"""50 - 249""","New York,",NY,https://clutch.co/profile/unified-infotech,https://www.unifiedinfotech.net,contacts@unifiedinfotfie.net,"
+18008209286 "
Atmosphere Apps," $25,000+ ",5,$100 - $149,"""10 - 49""","Gainesville,",FL,https://clutch.co/profile/atmosphere-apps,http://www.atmoapps.com,ktaylor@atmoapps.com,"
352.327.0178 "
Codal," $10,000+ ",4.9,$100 - $149,"""50 - 249""","Chicago,",IL,https://clutch.co/profile/codal,https://www.codal.com,go@codal.com,"
312-663-8142 "
3 SIDED CUBE," $50,000+ ",4.9,$100 - $149,"""10 - 49""","Bournemouth,",None,https://clutch.co/profile/3-sided-cube,https://3sidedcube.com/,holla@3sidedcube.com,"
44 (0)1202 611 612 "
itCraft," $10,000+ ",5,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/itcraft,https://itcraftapps.com,hello@itcraftapps.com,"
+48 608 630 848 "
Fuzz," $50,000+ ",4.8,$150 - $199,"""50 - 249""","Brooklyn,",NY,https://clutch.co/profile/fuzz,http://fuzzpro.com,hello@fuzzproductions.com,"
212.219.7696 "
Touch Instinct," $25,000+ ",4.9,$25 - $49,"""50 - 249""","St Petersburg,",None,https://clutch.co/profile/touch-instinct,http://touchinstinct.com/,hello+clutch@touchinstinct.com,"
+7.812.389.56.20 "
Stuzo," $10,000+ ",5,$100 - $149,"""50 - 249""","Philadelphia,",PA,https://clutch.co/profile/stuzo,http://www.stuzo.com,hello@stuzo.com,"
267.519.3669 "
Impiger Technologies," $25,000+ ",5,$25 - $49,"""250 - 999""","Richardson,",TX,https://clutch.co/profile/impiger-technologies,http://www.impigertech.com,sales@impigertech.com,"
972.346.8186 "
Xmartlabs," $5,000+ ",5,$50 - $99,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/xmartlabs,https://xmartlabs.com/,getintouch@xmartlabs.com,"
+1 650 614 1829 "
ChromeInfo Technologies," $5,000+ ",4.9,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/chromeinfo-technologies,https://www.chromeinfotech.net/case-study.html,sales@chromeinfotech.com,"
+91.783.800.9900 "
Ethervision," $25,000+ ",4.8,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/ethervision,http://ethervision.net,info@ethervision.net,"
312.870.0080 "
247 Labs Inc.," $5,000+ ",4.9,$50 - $99,"""10 - 49""","Toronto,",None,https://clutch.co/profile/247-labs,https://247labs.com,hello@247labs.com,"
877-247-7421 "
Table XI," $75,000+ ",4.9,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/table-xi,http://tablexi.com?utm_source=Clutch&utm_content=Profile&utm_medium=Button&utm_campaign=Directories,sales@tablexi.com,"
1.312.450.6320 "
Brightec," $25,000+ ",4.8,$100 - $149,"""10 - 49""","Brighton,",None,https://clutch.co/profile/brightec,http://www.brightec.co.uk,office@brightec.co.uk,"
+44 12 7362 5959 "
Myriad Mobile," $10,000+ ",4.9,$150 - $199,"""10 - 49""","Fargo,",ND,https://clutch.co/profile/myriad-mobile,http://www.myriadmobile.com,contact@myriadmobile.com,"
701.369.0633 "
Macadamian," $50,000+ ",4.6,$150 - $199,"""50 - 249""","Gatineau,",None,https://clutch.co/profile/macadamian,http://www.macadamian.com/,info@macadamian.com,"
877.779.6336 "
Digital Brand Group," $10,000+ ",5,$50 - $99,"""10 - 49""","Irvine,",CA,https://clutch.co/profile/digital-brand-group,http://digitalbrandgroup.com,sales@digitalbrandgroup.com,"
888.690.0060 "
Byteridge," $5,000+ ",5,< $25,"""10 - 49""","Hyderabad, Telangana,",None,https://clutch.co/profile/byteridge,http://byteridge.com/,clutch-enquiries@byteridge.com,"
040-6514-3961 "
Copper Mobile," $25,000+ ",5,$100 - $149,"""50 - 249""","Dallas,",TX,https://clutch.co/profile/copper-mobile,http://www.coppermobile.com/,sales@coppermobile.com,"
972.528.6628 "
Rantmedia," $25,000+ ",5,$50 - $99,"""10 - 49""","Cardiff,",None,https://clutch.co/profile/rantmedia,http://www.rantmedia.com,hello@rantmedia.com,"
+44 (0) 2920 399189 "
IDAP," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/idap,http://www.idapgroup.com/?utm_medium=clutch&utm_campaign=main-link&utm_source=aggregator,marketing@idapgroup.com,"
+38 095 0000 623 "
10Pearls, Undisclosed,4.9,None,"""250 - 999""","Vienna,",VA,https://clutch.co/profile/10pearls,http://www.10pearls.com,info@10pearls.com,"
(703) 935-1919 "
111 Minutes," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Glasgow,",None,https://clutch.co/profile/111-minutes,http://www.111minutes.com,sales@111minutes.com,"
 "
The NineHertz," $5,000+ ",4.8,< $25,"""50 - 249""","Cincinnati,",OH,https://clutch.co/profile/ninehertz,https://theninehertz.com/?get-touch,sales@theninehertz.com,"
+1.315.381.4100 "
Digiryte," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Manchester,",None,https://clutch.co/profile/digiryte,https://digiryte.com,hello@digiryte.com,"
0161 706 7983 "
ORA," $25,000+ ",5,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/ora,http://orainteractive.com/,hello@orainteractive.com,"
(312) 600-6023 "
The Distance App Developers," $25,000+ ",4.6,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/distance,https://thedistance.co.uk,hello+clutch@thedistance.co.uk,"
+44 1904 217171 "
Bixlabs," $10,000+ ",4.8,$50 - $99,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/bixlabs,http://www.bixlabs.com,info@bixlabs.com,"
(598) 9922-6488 "
3Advance," $25,000+ ",5,$100 - $149,"""10 - 49""","Washington,",DC,https://clutch.co/profile/3advance,https://3advance.com/go/mobile,apps@3advance.com,"
202-709-3238 "
OpenXcell," $10,000+ ",4.8,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/openxcell,https://www.openxcell.com,sales@openxcellinc.com,"
+1-888-777-4629 "
Heads and Hands," $25,000+ ",4.9,$50 - $99,"""50 - 249""","Saint-Petersburg,",None,https://clutch.co/profile/heads-hands,http://handh.ru/?lang=en,hello@handh.ru,"
+7 (812) 971-17-73 "
JatApp," $50,000+ ",5,$50 - $99,"""50 - 249""","Miami,",FL,https://clutch.co/profile/jatapp,http://jatapp.com/,support@jatapp.com,"
+1 415 9931 555 "
iteo," $10,000+ ",4.9,$50 - $99,"""50 - 249""","Katowice,",None,https://clutch.co/profile/iteo-mobile,https://iteo.com/,hello@iteo.com,"
+48 601 285 155 "
APPLIFY ," $10,000+ ",5,$25 - $49,"""10 - 49""","Chandigarh,",None,https://clutch.co/profile/applify,https://www.applify.co,contact@applify.co,"
+91 9888884880 "
Ratio," $50,000+ ",5,$150 - $199,"""50 - 249""","Seattle,",WA,https://clutch.co/profile/ratio,http://www.weareratio.com/,hello@weareratio.com,"
206.281.8240 "
BrainMobi," $10,000+ ",5,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/brainmobi,https://www.brainmobi.com/,sales@brainmobi.com,"
+91 9643970717 "
Xtreem Solution," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/xtreem-solution,https://xtreemsolution.com/,info@xtreemsolution.com,"
+91-141-2331081 "
Appchance, Undisclosed,4.8,$50 - $99,"""10 - 49""","Poznan,",None,https://clutch.co/profile/appchance,http://www.appchance.com,contact@appchance.com,"
48.600.508.713 "
Distillery," $50,000+ ",5,$100 - $149,"""50 - 249""","Santa Monica,",CA,https://clutch.co/profile/distillery,https://distillery.com/,hello@distillery.com,"
310-776-6234 "
Novoda," $100,000+ ",4.8,$150 - $199,"""50 - 249""","London,",None,https://clutch.co/profile/novoda,https://www.novoda.com,info@novoda.com,"
+44 207 359 4709 "
iTechArt Group, Undisclosed,4.9,$25 - $49,"""1,000 - 9,999""","New York,",NY,https://clutch.co/profile/itechart-group,http://www.itechart.com,hello@itechart-group.com,"
718.374.5043 "
Worry Free Labs," $25,000+ ",4.9,$100 - $149,"""50 - 249""","New York,",NY,https://clutch.co/profile/worry-free-labs,http://worryfreelabs.com,hello@worryfreelabs.com,"
646.741.5006 "
